ConflictId,Year,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
1-201,1993,Azerbaijan,Government of Azerbaijan,,Military faction (forces of Suret Husseinov),1190,,2,,1,0,3,6/4/93,1,6/6/93,1,1,6/21/93,1,373,,,,373,1,4.0-2015
1-201,1995,Azerbaijan,Government of Azerbaijan,,OPON Forces,1191,,2,,1,0,3,6/4/93,1,3/17/95,1,1,3/17/95,1,373,,,,373,1,4.0-2015
1-202,1993,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,1192,,1,Bihaca Krajina,1,0,3,7/21/93,1,10/5/93,1,0,,,346,,,,346,1,4.0-2015
1-202,1994,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,1192,,1,Bihaca Krajina,1,0,3,7/21/93,1,10/5/93,1,0,,,346,,,,346,1,4.0-2015
1-202,1995,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,1192,,1,Bihaca Krajina,1,0,3,7/21/93,1,10/5/93,1,1,8/7/95,1,346,,,,346,1,4.0-2015
1-203,1993,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Croatian irregulars; Croatian Republic of Bosnia-Herzegovina,"1213, 1193",Government of Croatia,1,Croat,2,1,4,10/20/92,1,1/15/93,2,0,,,346,,,344,346,1,4.0-2015
1-203,1994,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Croatian irregulars; Croatian Republic of Bosnia-Herzegovina,"1213, 1193",,1,Croat,1,1,3,10/20/92,1,1/15/93,2,1,3/1/94,1,346,,,,346,1,4.0-2015
1-204,1993,Russia (Soviet Union),Government of Russia (Soviet Union),,Parliamentary Forces,1194,,2,,1,0,3,9/23/93,1,10/3/93,1,1,10/4/93,1,365,,,,365,1,4.0-2015
1-205,1994,Mexico,Government of Mexico,,EZLN,1628,,2,,1,0,3,1/1/94,1,1/1/94,1,1,1/12/94,1,70,,,,70,5,4.0-2015
1-205,1996,Mexico,Government of Mexico,,EPR,1629,,2,,1,0,3,1/1/94,1,9/16/96,1,1,12/31/96,5,70,,,,70,5,4.0-2015
1-206,1994,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,1,0,3,11/25/94,1,11/26/94,1,0,,,365,,,,365,1,4.0-2015
1-206,1995,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,2,1,3,11/25/94,1,11/26/94,1,0,,,365,,,,365,1,4.0-2015
1-206,1996,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,2,1,3,11/25/94,1,11/26/94,1,1,8/31/96,1,365,,,,365,1,4.0-2015
1-206,1999,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,2,1,3,11/25/94,1,7/18/99,1,0,,,365,,,,365,1,4.0-2015
1-206,2000,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,2,1,3,11/25/94,1,7/18/99,1,0,,,365,,,,365,1,4.0-2015
1-206,2001,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,1,1,3,11/25/94,1,7/18/99,1,0,,,365,,,,365,1,4.0-2015
1-206,2002,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,1,1,3,11/25/94,1,7/18/99,1,0,,,365,,,,365,1,4.0-2015
1-206,2003,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,1,1,3,11/25/94,1,7/18/99,1,0,,,365,,,,365,1,4.0-2015
1-206,2004,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,2,1,3,11/25/94,1,7/18/99,1,0,,,365,,,,365,1,4.0-2015
1-206,2005,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,1,1,3,11/25/94,1,7/18/99,1,0,,,365,,,,365,1,4.0-2015
1-206,2006,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,1,1,3,11/25/94,1,7/18/99,1,0,,,365,,,,365,1,4.0-2015
1-206,2007,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,1,1,3,11/25/94,1,7/18/99,1,1,10/7/07,1,365,,,,365,1,4.0-2015
1-207,1994,Yemen (North Yemen),Government of Yemen (North Yemen),,Democratic Republic of Yemen,1196,,1,South Yemen,2,1,3,2/21/94,1,4/28/94,2,1,7/4/94,1,678,,,,678,2,4.0-2015
1-208,1995,"Ecuador, Peru",Government of Ecuador,,Government of Peru,135,,1,Cordillera del Condor,1,0,2,1/26/95,1,1/31/95,1,1,7/1/95,1,130,,135,,"130, 135",5,4.0-2015
1-209,1990,Pakistan,Government of Pakistan,,MQM,1197,,2,,1,0,3,2/11/90,2,2/11/90,2,1,2/11/90,2,770,,,,770,3,4.0-2015
1-209,1994,Pakistan,Government of Pakistan,,MQM,1197,,2,,1,0,3,2/11/90,2,5/3/94,1,0,,,770,,,,770,3,4.0-2015
1-209,1995,Pakistan,Government of Pakistan,,MQM,1197,,2,,1,0,3,2/11/90,2,5/3/94,1,0,,,770,,,,770,3,4.0-2015
1-209,1996,Pakistan,Government of Pakistan,,MQM,1197,,2,,1,0,3,2/11/90,2,5/3/94,1,1,9/4/96,1,770,,,,770,3,4.0-2015
1-209,2007,Pakistan,Government of Pakistan,,TTP,1199,,2,,1,0,3,2/11/90,2,7/15/07,1,0,,,770,,,,770,3,4.0-2015
1-209,2008,Pakistan,Government of Pakistan,,TTP,1199,,2,,2,1,3,2/11/90,2,7/15/07,1,0,,,770,,,,770,3,4.0-2015
1-209,2009,Pakistan,Government of Pakistan,,Lashkar-e-Islam; TTP,"1244, 1199",,2,,2,1,3,2/11/90,2,7/15/07,1,0,,,770,,,,770,3,4.0-2015
1-209,2010,Pakistan,Government of Pakistan,,Lashkar-e-Islam; TTP,"1244, 1199",,2,,2,1,3,2/11/90,2,7/15/07,1,0,,,770,,,,770,3,4.0-2015
1-209,2011,Pakistan,Government of Pakistan,,TTP,1199,,2,,2,1,3,2/11/90,2,7/15/07,1,0,,,770,,,,770,3,4.0-2015
1-209,2012,Pakistan,Government of Pakistan,,Lashkar-e-Islam; TTP; TTP - TA,"1244, 1199, 1986",,2,,2,1,3,2/11/90,2,7/15/07,1,0,,,770,,,,770,3,4.0-2015
1-209,2013,Pakistan,Government of Pakistan,,Lashkar-e-Islam; TTP,"1244, 1199",,2,,2,1,3,2/11/90,2,7/15/07,1,0,,,770,,,,770,3,4.0-2015
1-209,2014,Pakistan,Government of Pakistan,,Jamaat-ul-Ahrar; Lashkar-e-Islam; TTP; IMU,"5928, 1244, 1199, 1202",,2,,2,1,3,2/11/90,2,7/15/07,1,0,,,770,,,,770,3,4.0-2015
21-Jan,1947,Madagascar (Malagasy),Government of France,,MDRM,1020,,1,Malagasy,2,1,1,3/29/47,1,3/29/47,1,1,12/31/47,5,220,,,,580,4,4.0-2015
1-210,1996,"Cameroon, Nigeria",Government of Cameroon,,Government of Nigeria,475,,1,Bakassi,1,0,2,2/18/94,1,5/7/96,3,1,5/7/96,3,471,,475,,"471, 475",4,4.0-2015
1-212,1995,Niger,Government of Niger,,FDR,1395,,1,Eastern Niger,1,0,3,3/23/95,1,7/10/95,1,1,7/10/95,1,436,,,,436,4,4.0-2015
1-213,1997,Comoros,Government of Comoros,,MPA/Republic of Anjouan,1397,,1,Anjouan,1,0,3,9/3/97,1,9/5/97,2,1,9/5/97,2,581,,,,581,4,4.0-2015
1-214,1993,Congo,Government of Congo,,Ninjas,1399,,2,,1,0,3,11/3/93,1,11/11/93,3,1,12/27/93,1,484,,,,484,4,4.0-2015
1-214,1997,Congo,Government of Congo,Government of Angola; Government of Chad,Cobras; Cocoyes,"1398, 1400",Government of Angola; Government of Chad,2,,2,1,4,11/3/93,1,6/6/97,1,0,,,484,"540, 483",,"540, 483",484,4,4.0-2015
1-214,1998,Congo,Government of Congo,Government of Angola; Government of Chad,Cocoyes; Ninjas; Ntsiloulous,"1400, 1399, 1401",,2,,2,1,4,11/3/93,1,6/6/97,1,0,,,484,"540, 483",,,484,4,4.0-2015
1-214,1999,Congo,Government of Congo,Government of Angola; Government of Chad,Cocoyes; Ninjas; Ntsiloulous,"1400, 1399, 1401",,2,,1,1,4,11/3/93,1,6/6/97,1,1,12/31/99,5,484,"540, 483",,,484,4,4.0-2015
1-214,2002,Congo,Government of Congo,Government of Angola,Ntsiloulous,1401,,2,,1,1,4,11/3/93,1,4/10/02,1,1,12/31/02,3,484,540,,,484,4,4.0-2015
1-215,1998,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,530,,1,Common border,2,1,2,5/6/98,1,5/31/98,2,0,,,531,,530,,"530, 531",4,4.0-2015
1-215,1999,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,530,,1,Common border,2,1,2,5/6/98,1,5/31/98,2,0,,,531,,530,,"530, 531",4,4.0-2015
1-215,2000,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,530,,1,Common border,2,1,2,5/6/98,1,5/31/98,2,1,6/18/00,5,531,,530,,"530, 531",4,4.0-2015
1-216,1998,Guinea-Bissau,Government of Guinea-Bissau,Government of Guinea; Government of Senegal,Military Junta for the Consolidation of Democracy; Peace and Justice,1402,,2,,1,0,4,6/7/98,1,6/7/98,1,0,,,404,"438, 433",,,404,4,4.0-2015
1-216,1999,Guinea-Bissau,Government of Guinea-Bissau,Government of Guinea; Government of Senegal,Military Junta for the Consolidation of Democracy; Peace and Justice,1402,,2,,1,0,4,6/7/98,1,6/7/98,1,1,5/7/99,2,404,"438, 433",,,404,4,4.0-2015
1-217,1998,Lesotho,Government of Lesotho,Government of Botswana; Government of South Africa,Military faction,1403,,2,,1,0,4,9/4/98,1,9/22/98,1,1,9/28/98,2,570,"571, 560",,,570,4,4.0-2015
1-218,1998,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,UCK,1200,,1,Kosovo,2,1,3,4/22/96,1,3/6/98,1,0,,,345,,,,345,1,4.0-2015
1-218,1999,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,UCK,1200,Government of Belgium; Government of Canada; Government of Czech Republic; Government of Denmark; Government of France; Government of Germany; Government of Greece; Government of Hungary; Government of Iceland; Government of Italy; Government of Luxembourg; Government of Netherlands; Government of Norway; Government of Poland; Government of Portugal; Government of Spain; Government of Turkey; Government of United Kingdom; Government of United States of America,1,Kosovo,2,1,4,4/22/96,1,3/6/98,1,1,6/30/99,1,345,,,"211, 20, 316, 390, 220, 260, 350, 310, 395, 325, 212, 210, 385, 290, 235, 230, 640, 200, 2",345,1,4.0-2015
1-219,1977,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,0,3,8/31/74,4,12/31/77,5,0,,,530,,,,530,4,4.0-2015
1-219,1978,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,0,3,8/31/74,4,12/31/77,5,1,12/31/78,5,530,,,,530,4,4.0-2015
1-219,1980,Ethiopia,Government of Ethiopia,Government of Cuba,OLF,1404,,1,Oromiya,1,0,4,8/31/74,4,12/31/80,5,0,,,530,40,,,530,4,4.0-2015
1-219,1981,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2,1,3,8/31/74,4,12/31/80,5,1,12/31/81,5,530,,,,530,4,4.0-2015
1-219,1983,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,7/31/83,3,0,,,530,,,,530,4,4.0-2015
1-219,1984,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,7/31/83,3,0,,,530,,,,530,4,4.0-2015
1-219,1985,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,7/31/83,3,0,,,530,,,,530,4,4.0-2015
1-219,1986,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,7/31/83,3,0,,,530,,,,530,4,4.0-2015
1-219,1987,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,7/31/83,3,0,,,530,,,,530,4,4.0-2015
1-219,1988,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,7/31/83,3,0,,,530,,,,530,4,4.0-2015
1-219,1989,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,7/31/83,3,0,,,530,,,,530,4,4.0-2015
1-219,1990,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,7/31/83,3,0,,,530,,,,530,4,4.0-2015
1-219,1991,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,7/31/83,3,0,,,530,,,,530,4,4.0-2015
1-219,1992,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,7/31/83,3,1,6/30/92,3,530,,,,530,4,4.0-2015
1-219,1994,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/94,5,0,,,530,,,,530,4,4.0-2015
1-219,1995,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/94,5,1,12/31/95,5,530,,,,530,4,4.0-2015
1-219,1998,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,1999,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2000,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2001,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2002,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2003,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2004,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2005,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2006,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2007,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2008,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2009,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2010,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2011,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2012,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,4.0-2015
1-219,2013,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1,1,3,8/31/74,4,12/31/98,5,1,12/31/13,5,530,,,,530,4,4.0-2015
22-Jan,1947,Paraguay,Government of Paraguay,,Opposition coalition (Febreristas; Liberals and Communists),1583,,2,,2,1,3,3/7/47,2,3/31/47,4,1,8/21/47,1,150,,,,150,5,4.0-2015
22-Jan,1954,Paraguay,Government of Paraguay,,Military faction (forces of Alfredo Stroessner),1584,,2,,1,1,3,3/7/47,2,5/5/54,1,1,5/5/54,1,150,,,,150,5,4.0-2015
22-Jan,1989,Paraguay,Government of Paraguay,,Military faction (forces of Andres Rodriguez),1585,,2,,1,1,3,3/7/47,2,2/3/89,1,1,2/3/89,1,150,,,,150,5,4.0-2015
1-220,1999,Russia (Soviet Union),Government of Russia (Soviet Union),,Wahhabi movement of the Buinaksk district,1201,,1,Dagestan,1,0,3,8/29/99,1,9/2/99,1,1,9/24/99,1,365,,,,365,1,4.0-2015
1-221,1999,Uzbekistan,Government of Uzbekistan,,IMU,1202,,2,,1,0,3,2/16/99,1,3/30/99,1,0,,,704,,,,704,3,4.0-2015
1-221,2000,Uzbekistan,Government of Uzbekistan,Government of Kyrgyzstan,IMU,1202,,2,,1,0,4,2/16/99,1,3/30/99,1,1,10/1/00,2,704,703,,,704,3,4.0-2015
1-221,2004,Uzbekistan,Government of Uzbekistan,,JIG,1203,,2,,1,0,3,2/16/99,1,3/30/04,1,1,7/30/04,1,704,,,,704,3,4.0-2015
1-222,2001,Central African Republic,Government of Central African Republic,Government of Libya,Military faction (forces of Andr̩ Kolingba),1406,,2,,1,0,4,5/27/01,1,6/1/01,1,0,,,482,620,,,482,4,4.0-2015
1-222,2002,Central African Republic,Government of Central African Republic,,Forces of Francois Bozize,1407,,2,,1,0,3,5/27/01,1,6/1/01,1,1,12/19/02,1,482,,,,482,4,4.0-2015
1-222,2006,Central African Republic,Government of Central African Republic,Government of France,UFDR,1408,,2,,1,0,4,5/27/01,1,11/28/06,2,1,12/1/06,1,482,220,,,482,4,4.0-2015
1-222,2009,Central African Republic,Government of Central African Republic,,CPJP,1937,,2,,1,0,3,5/27/01,1,12/7/09,1,0,,,482,,,,482,4,4.0-2015
1-222,2010,Central African Republic,Government of Central African Republic,,CPJP,1937,,2,,1,0,3,5/27/01,1,12/7/09,1,0,,,482,,,,482,4,4.0-2015
1-222,2011,Central African Republic,Government of Central African Republic,,CPJP,1937,,2,,1,0,3,5/27/01,1,12/7/09,1,0,,,482,,,,482,4,4.0-2015
1-222,2012,Central African Republic,Government of Central African Republic,Government of Chad,Seleka,2044,,2,,1,0,4,5/27/01,1,12/7/09,1,0,,,482,483,,,482,4,4.0-2015
1-222,2013,Central African Republic,Government of Central African Republic,Government of South Africa,anti-Balaka; Seleka,"4201, 2044",,2,,1,0,4,5/27/01,1,12/7/09,1,1,12/5/13,1,482,560,,,482,4,4.0-2015
1-223,2001,"Macedonia, FYR",Government of Macedonia; FYR,,UCK,1204,,2,,1,0,3,1/11/00,1,5/31/01,3,1,8/13/01,1,343,,,,343,1,4.0-2015
1-224,2001,United States of America,Government of United States of America,Government of Australia; Government of Canada; Government of France; Government of Germany; Government of Italy; Government of Poland; Government of Turkey; Government of United Kingdom,al-Qaida ,1630,,2,,2,1,4,9/11/01,1,9/11/01,1,0,,,2,"900, 20, 220, 260, 325, 290, 640, 200",,,2,5,4.0-2015
1-224,2002,United States of America,Government of United States of America,Government of Afghanistan; Government of Australia; Government of Canada; Government of Denmark; Government of France; Government of Germany; Government of Greece; Government of Italy; Government of Japan; Government of Jordan; Government of Lithuania; Government of Netherlands; Government of New Zealand; Government of Norway; Government of Pakistan; Government of Poland; Government of Rumania; Government of Spain; Government of Turkey; Government of United Kingdom,al-Qaida ,1630,,2,,1,1,4,9/11/01,1,9/11/01,1,0,,,2,"700, 900, 20, 390, 220, 260, 350, 325, 740, 663, 368, 210, 920, 385, 770, 290, 360, 230, 640, 200",,,2,5,4.0-2015
1-224,2003,United States of America,Government of United States of America,Government of Afghanistan; Government of Canada; Government of Denmark; Government of France; Government of Italy; Government of Lithuania; Government of Netherlands; Government of New Zealand; Government of Norway; Government of Pakistan; Government of Poland; Government of Rumania; Government of Slovakia; Government of Spain; Government of United Kingdom,al-Qaida ,1630,,2,,1,1,4,9/11/01,1,9/11/01,1,0,,,2,"700, 20, 390, 220, 325, 368, 210, 920, 385, 770, 290, 360, 317, 230, 200",,,2,5,4.0-2015
1-224,2004,United States of America,Government of United States of America,Government of Afghanistan; Government of Belgium; Government of Canada; Government of Czech Republic; Government of France; Government of Germany; Government of Italy; Government of Pakistan; Government of Poland; Government of Portugal; Government of Rumania; Government of Saudi Arabia; Government of Slovakia; Government of Spain; Government of United Kingdom,al-Qaida ,1630,,2,,1,1,4,9/11/01,1,9/11/01,1,0,,,2,"700, 211, 20, 316, 220, 260, 325, 770, 290, 235, 360, 670, 317, 230, 200",,,2,5,4.0-2015
1-224,2005,United States of America,Government of United States of America,Government of Belgium; Government of Canada; Government of Croatia; Government of Denmark; Government of Estonia; Government of France; Government of Italy; Government of Kuwait; Government of Netherlands; Government of Norway; Government of Pakistan; Government of Poland; Government of Rumania; Government of Saudi Arabia; Government of Slovakia; Government of Spain; Government of United Kingdom,al-Qaida ,1630,,2,,1,1,4,9/11/01,1,9/11/01,1,0,,,2,"211, 20, 344, 390, 366, 220, 325, 690, 210, 385, 770, 290, 360, 670, 317, 230, 200",,,2,5,4.0-2015
1-224,2006,United States of America,Government of United States of America,Government of Afghanistan; Government of Pakistan; Government of Saudi Arabia; Government of United Kingdom,al-Qaida ,1630,,2,,1,1,4,9/11/01,1,9/11/01,1,0,,,2,"700, 770, 670, 200",,,2,5,4.0-2015
1-224,2007,United States of America,Government of United States of America,Government of Afghanistan; Government of Pakistan; Government of Saudi Arabia; Government of United Kingdom,al-Qaida ,1630,,2,,1,1,4,9/11/01,1,9/11/01,1,0,,,2,"700, 770, 670, 200",,,2,5,4.0-2015
1-224,2008,United States of America,Government of United States of America,Government of Afghanistan; Government of Czech Republic; Government of Pakistan; Government of Rumania,al-Qaida ,1630,,2,,1,1,4,9/11/01,1,9/11/01,1,0,,,2,"700, 316, 770, 360",,,2,5,4.0-2015
1-224,2009,United States of America,Government of United States of America,Government of Afghanistan; Government of Canada; Government of Czech Republic; Government of France; Government of Jordan; Government of Netherlands; Government of Pakistan; Government of Rumania,al-Qaida ,1630,,2,,1,1,4,9/11/01,1,9/11/01,1,0,,,2,"700, 20, 316, 220, 663, 210, 770, 360",,,2,5,4.0-2015
1-224,2010,United States of America,Government of United States of America,Government of Afghanistan; Government of Canada; Government of France; Government of Jordan; Government of Netherlands; Government of Pakistan; Government of Rumania,al-Qaida ,1630,,2,,1,1,4,9/11/01,1,9/11/01,1,0,,,2,"700, 20, 220, 663, 210, 770, 360",,,2,5,4.0-2015
1-224,2011,United States of America,Government of United States of America,Government of Afghanistan; Government of France; Government of Jordan; Government of Pakistan,al-Qaida ,1630,,2,,1,1,4,9/11/01,1,9/11/01,1,0,,,2,"700, 220, 663, 770",,,2,5,4.0-2015
1-224,2012,United States of America,Government of United States of America,Government of Afghanistan; Government of France; Government of Jordan; Government of Pakistan,al-Qaida ,1630,,2,,1,1,4,9/11/01,1,9/11/01,1,0,,,2,"700, 220, 663, 770",,,2,5,4.0-2015
1-224,2013,United States of America,Government of United States of America,Government of Afghanistan; Government of Jordan; Government of Pakistan,al-Qaida ,1630,,2,,1,1,4,9/11/01,1,9/11/01,1,0,,,2,"700, 663, 770",,,2,5,4.0-2015
1-224,2014,United States of America,Government of United States of America,Government of Afghanistan; Government of Pakistan,al-Qaida ,1630,,2,,1,1,4,9/11/01,1,9/11/01,1,0,,,2,"700, 770",,,2,5,4.0-2015
1-225,2002,Ivory Coast,Government of Ivory Coast,,MPCI; MPIGO,"1410, 1411",,2,,1,0,3,9/19/02,1,9/20/02,2,0,,,437,,,,437,4,4.0-2015
1-225,2003,Ivory Coast,Government of Ivory Coast,,MJP; MPIGO,"1409, 1411",,2,,1,0,3,9/19/02,1,9/20/02,2,0,,,437,,,,437,4,4.0-2015
1-225,2004,Ivory Coast,Government of Ivory Coast,,FRCI,1412,,2,,1,0,3,9/19/02,1,9/20/02,2,1,11/9/04,2,437,,,,437,4,4.0-2015
1-225,2011,Ivory Coast,Government of Ivory Coast,,FDSI-CI,2010,,2,,1,0,3,9/19/02,1,3/13/11,1,1,4/27/11,1,437,,,,437,4,4.0-2015
1-226,2003,"Australia, Iraq, United Kingdom, United States of America",Government of Australia; Government of United Kingdom; Government of United States of America,,Government of Iraq,645,,2,,2,1,2,3/20/03,1,3/23/03,1,1,4/28/03,1,"900, 200, 2",,645,,"900, 645, 200, 2","1, 2, 3, 5",4.0-2015
1-227,1989,India,Government of India,,ABSU,1205,,1,Bodoland,1,0,3,2/16/89,1,3/16/89,5,0,,,750,,,,750,3,4.0-2015
1-227,1990,India,Government of India,,ABSU,1205,,1,Bodoland,1,0,3,2/16/89,1,3/16/89,5,1,12/31/90,5,750,,,,750,3,4.0-2015
1-227,1994,India,Government of India,,NDFB,1206,,1,Bodoland,1,0,3,2/16/89,1,7/23/94,2,1,7/24/94,1,750,,,,750,3,4.0-2015
1-227,1996,India,Government of India,,NDFB,1206,,1,Bodoland,1,0,3,2/16/89,1,10/28/96,1,0,,,750,,,,750,3,4.0-2015
1-227,1997,India,Government of India,,NDFB,1206,,1,Bodoland,1,0,3,2/16/89,1,10/28/96,1,0,,,750,,,,750,3,4.0-2015
1-227,1998,India,Government of India,,NDFB,1206,,1,Bodoland,1,0,3,2/16/89,1,10/28/96,1,0,,,750,,,,750,3,4.0-2015
1-227,1999,India,Government of India,,NDFB,1206,,1,Bodoland,1,0,3,2/16/89,1,10/28/96,1,1,10/7/99,1,750,,,,750,3,4.0-2015
1-227,2001,India,Government of India,,NDFB,1206,,1,Bodoland,1,0,3,2/16/89,1,8/4/01,1,0,,,750,,,,750,3,4.0-2015
1-227,2002,India,Government of India,,NDFB,1206,,1,Bodoland,1,0,3,2/16/89,1,8/4/01,1,0,,,750,,,,750,3,4.0-2015
1-227,2003,India,Government of India,,NDFB,1206,,1,Bodoland,1,0,3,2/16/89,1,8/4/01,1,0,,,750,,,,750,3,4.0-2015
1-227,2004,India,Government of India,,NDFB,1206,,1,Bodoland,1,0,3,2/16/89,1,8/4/01,1,1,11/3/04,1,750,,,,750,3,4.0-2015
1-227,2009,India,Government of India,,NDFB - RD,1950,,1,Bodoland,1,0,3,2/16/89,1,6/11/09,1,0,,,750,,,,750,3,4.0-2015
1-227,2010,India,Government of India,,NDFB - RD,1950,,1,Bodoland,1,0,3,2/16/89,1,6/11/09,1,1,11/8/10,1,750,,,,750,3,4.0-2015
1-227,2013,India,Government of India,,NDFB-S,3151,,1,Bodoland,1,0,3,2/16/89,1,12/11/13,1,0,,,750,,,,750,3,4.0-2015
1-227,2014,India,Government of India,,NDFB-S,3151,,1,Bodoland,1,0,3,2/16/89,1,12/11/13,1,0,,,750,,,,750,3,4.0-2015
1-228,1997,Myanmar (Burma),Government of Myanmar (Burma),,UWSA,1207,,1,Wa,1,0,3,3/16/97,4,3/16/97,4,1,7/15/97,3,775,,,,775,3,4.0-2015
